Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
1.8414170742034912	0	-0.4477481	0.10021271	-0.26484436	-0.7127009	21.0	0.0	-0.021321338	-0.021321338	-0.021321338	-0.021321338	1008	1008
2.619601249694824	1	-0.44059643	0.104063906	-0.22715767	-0.8086126	21.0	0.0	-0.020980783	-0.020980783	-0.020980783	-0.020980783	1008	2016
3.0462393760681152	2	-0.4203527	0.07740106	-0.22548556	-0.6113159	21.0	0.0	-0.020016795	-0.020016795	-0.020016795	-0.020016795	1008	3024
3.5201385021209717	3	-0.42664704	0.09509089	-0.25468877	-0.7482724	21.0	0.0	-0.020316526	-0.020316526	-0.020316526	-0.020316526	1008	4032
3.9591245651245117	4	-0.4571924	0.12712997	-0.2684974	-0.9068275	21.0	0.0	-0.021771066	-0.021771066	-0.021771066	-0.021771066	1008	5040
4.395396709442139	5	-0.41264966	0.08476788	-0.26149604	-0.62620693	21.0	0.0	-0.019649984	-0.019649984	-0.019649984	-0.019649984	1008	6048
4.8583080768585205	6	-0.43307552	0.098205626	-0.26107016	-0.70824254	21.0	0.0	-0.020622645	-0.020622645	-0.020622645	-0.020622645	1008	7056
5.312766790390015	7	-0.48288718	0.12336695	-0.24266507	-0.8251505	21.0	0.0	-0.02299463	-0.02299463	-0.02299463	-0.02299463	1008	8064
5.7756500244140625	8	-0.44871554	0.09956681	-0.27873304	-0.6845521	21.0	0.0	-0.021367406	-0.021367406	-0.021367406	-0.021367406	1008	9072
6.211369037628174	9	-0.47523603	0.12573695	-0.26351026	-0.88151026	21.0	0.0	-0.022630287	-0.022630287	-0.022630287	-0.022630287	1008	10080
6.636478662490845	10	-0.49531975	0.08941193	-0.3433347	-0.7643477	21.0	0.0	-0.023586655	-0.023586655	-0.023586655	-0.023586655	1008	11088
7.081875562667847	11	-0.53377664	0.13179204	-0.34945557	-0.89057016	21.0	0.0	-0.025417937	-0.025417937	-0.025417937	-0.025417937	1008	12096
7.536413908004761	12	-0.5822062	0.12049093	-0.29817966	-0.8302653	21.0	0.0	-0.027724104	-0.027724104	-0.027724104	-0.027724104	1008	13104
7.9790425300598145	13	-0.56033474	0.12184345	-0.3248005	-0.8751751	21.0	0.0	-0.026682604	-0.026682604	-0.026682604	-0.026682604	1008	14112
8.435950994491577	14	-0.62070227	0.12837152	-0.3871594	-0.94870406	21.0	0.0	-0.029557252	-0.029557252	-0.029557252	-0.029557252	1008	15120
8.871069192886353	15	-0.5990294	0.14659807	-0.33114392	-0.9011182	21.0	0.0	-0.028525213	-0.028525213	-0.028525213	-0.028525213	1008	16128
9.304354667663574	16	-0.59742564	0.12699422	-0.2691443	-0.9385878	21.0	0.0	-0.028448839	-0.028448839	-0.028448839	-0.028448839	1008	17136
9.758169412612915	17	-0.58892876	0.1302008	-0.37324828	-0.85241497	21.0	0.0	-0.028044228	-0.028044228	-0.028044228	-0.028044228	1008	18144
10.278556108474731	18	-0.6387448	0.11913845	-0.31932613	-0.9079643	21.0	0.0	-0.030416416	-0.030416416	-0.030416416	-0.030416416	1008	19152
11.092155456542969	19	-0.62389916	0.11929585	-0.38118008	-0.97449845	21.0	0.0	-0.029709483	-0.029709483	-0.029709483	-0.029709483	1008	20160
11.923291444778442	20	-0.63540256	0.14673288	-0.33140144	-0.96269387	21.0	0.0	-0.030257264	-0.030257264	-0.030257264	-0.030257264	1008	21168
12.693814992904663	21	-0.62482095	0.11140404	-0.42739007	-0.9308008	21.0	0.0	-0.029753378	-0.029753378	-0.029753378	-0.029753378	1008	22176
13.424268007278442	22	-0.6272705	0.11564892	-0.36341622	-0.88823533	21.0	0.0	-0.029870026	-0.029870026	-0.029870026	-0.029870026	1008	23184
13.985413789749146	23	-0.5824255	0.12475429	-0.2829078	-0.88290185	21.0	0.0	-0.027734546	-0.027734546	-0.027734546	-0.027734546	1008	24192
14.562509059906006	24	-0.61506456	0.115910634	-0.4336532	-0.9422572	21.0	0.0	-0.02928879	-0.02928879	-0.02928879	-0.02928879	1008	25200
15.43970799446106	25	-0.56856817	0.097749345	-0.32946426	-0.75484514	21.0	0.0	-0.027074674	-0.027074674	-0.027074674	-0.027074674	1008	26208
16.26720929145813	26	-0.5763088	0.124255165	-0.38699412	-0.98020023	21.0	0.0	-0.027443277	-0.027443277	-0.027443277	-0.027443277	1008	27216
16.880292654037476	27	-0.52402645	0.10015427	-0.3704547	-0.82718956	21.0	0.0	-0.02495364	-0.02495364	-0.02495364	-0.02495364	1008	28224
17.37371063232422	28	-0.529979	0.102076985	-0.3429392	-0.7319375	21.0	0.0	-0.025237095	-0.025237095	-0.025237095	-0.025237095	1008	29232
17.991729259490967	29	-0.48219493	0.10296168	-0.29761803	-0.73124176	21.0	0.0	-0.022961661	-0.022961661	-0.022961661	-0.022961661	1008	30240
18.693675994873047	30	-0.5050667	0.094914034	-0.28340378	-0.74688536	21.0	0.0	-0.024050796	-0.024050796	-0.024050796	-0.024050796	1008	31248
19.398635149002075	31	-0.5284231	0.12361428	-0.2741242	-0.8563514	21.0	0.0	-0.025163004	-0.025163004	-0.025163004	-0.025163004	1008	32256
20.45378613471985	32	-0.5132952	0.11421594	-0.21122153	-0.7720632	21.0	0.0	-0.02444263	-0.02444263	-0.02444263	-0.02444263	1008	33264
21.06857132911682	33	-0.495276	0.08423096	-0.29979974	-0.64359707	21.0	0.0	-0.023584573	-0.023584573	-0.023584573	-0.023584573	1008	34272
21.97423219680786	34	-0.4932847	0.09778744	-0.31282666	-0.66439813	21.0	0.0	-0.023489747	-0.023489747	-0.023489747	-0.023489747	1008	35280
22.76138734817505	35	-0.47344646	0.09836869	-0.2983746	-0.65115803	21.0	0.0	-0.02254507	-0.02254507	-0.02254507	-0.02254507	1008	36288
23.57024073600769	36	-0.4836049	0.09001131	-0.29838338	-0.7279132	21.0	0.0	-0.023028806	-0.023028806	-0.023028806	-0.023028806	1008	37296
24.64270544052124	37	-0.49535537	0.092335336	-0.3582439	-0.74306834	21.0	0.0	-0.02358835	-0.02358835	-0.02358835	-0.02358835	1008	38304
25.477360486984253	38	-0.45268965	0.0944427	-0.2709136	-0.7491398	21.0	0.0	-0.021556653	-0.021556653	-0.021556653	-0.021556653	1008	39312
26.279942750930786	39	-0.45419863	0.09401926	-0.29085198	-0.713289	21.0	0.0	-0.021628506	-0.021628506	-0.021628506	-0.021628506	1008	40320
26.922069549560547	40	-0.43059513	0.07583716	-0.30524486	-0.63414544	21.0	0.0	-0.020504529	-0.020504529	-0.020504529	-0.020504529	1008	41328
27.627410173416138	41	-0.46683788	0.08081195	-0.29413038	-0.6599017	21.0	0.0	-0.022230376	-0.022230376	-0.022230376	-0.022230376	1008	42336
28.33559536933899	42	-0.4621543	0.084101185	-0.27252617	-0.63594383	21.0	0.0	-0.022007348	-0.022007348	-0.022007348	-0.022007348	1008	43344
28.961840867996216	43	-0.46619675	0.08449132	-0.28915602	-0.66247416	21.0	0.0	-0.022199847	-0.022199847	-0.022199847	-0.022199847	1008	44352
29.707526683807373	44	-0.47060338	0.10272621	-0.26691255	-0.6772223	21.0	0.0	-0.022409685	-0.022409685	-0.022409685	-0.022409685	1008	45360
30.363213300704956	45	-0.49802098	0.089460574	-0.26225728	-0.6845552	21.0	0.0	-0.023715284	-0.023715284	-0.023715284	-0.023715284	1008	46368
31.269702672958374	46	-0.4641427	0.09395615	-0.31825727	-0.6990756	21.0	0.0	-0.022102034	-0.022102034	-0.022102034	-0.022102034	1008	47376
32.13118767738342	47	-0.49520376	0.0919562	-0.36301044	-0.76490766	21.0	0.0	-0.023581132	-0.023581132	-0.023581132	-0.023581132	1008	48384
33.14671993255615	48	-0.4580617	0.092120014	-0.26270473	-0.7512158	21.0	0.0	-0.021812461	-0.021812461	-0.021812461	-0.021812461	1008	49392
33.818132162094116	49	-0.468143	0.084885396	-0.2493584	-0.7083901	21.0	0.0	-0.022292523	-0.022292523	-0.022292523	-0.022292523	1008	50400
34.79255533218384	50	-0.45177916	0.076672874	-0.29796347	-0.6620735	21.0	0.0	-0.021513296	-0.021513296	-0.021513296	-0.021513296	1008	51408
35.69436025619507	51	-0.442112	0.07680962	-0.32314828	-0.62075716	21.0	0.0	-0.021052951	-0.021052951	-0.021052951	-0.021052951	1008	52416
36.6890869140625	52	-0.45553973	0.10222851	-0.27372515	-0.74159354	21.0	0.0	-0.02169237	-0.02169237	-0.02169237	-0.02169237	1008	53424
37.548980951309204	53	-0.41861033	0.07876902	-0.28441206	-0.66042876	21.0	0.0	-0.019933825	-0.019933825	-0.019933825	-0.019933825	1008	54432
38.321796894073486	54	-0.4362963	0.06744466	-0.33175683	-0.6360681	21.0	0.0	-0.020776015	-0.020776015	-0.020776015	-0.020776015	1008	55440
39.273776054382324	55	-0.40852097	0.087019674	-0.23496075	-0.60133284	21.0	0.0	-0.01945338	-0.01945338	-0.01945338	-0.01945338	1008	56448
40.19300365447998	56	-0.42437682	0.08084435	-0.27051628	-0.63121957	21.0	0.0	-0.02020842	-0.02020842	-0.02020842	-0.02020842	1008	57456
41.19251322746277	57	-0.41900745	0.07837587	-0.26840603	-0.6000776	21.0	0.0	-0.019952739	-0.019952739	-0.019952739	-0.019952739	1008	58464
41.89851188659668	58	-0.41855368	0.07365937	-0.27814907	-0.5779288	21.0	0.0	-0.019931128	-0.019931128	-0.019931128	-0.019931128	1008	59472
42.98077201843262	59	-0.42350706	0.070587	-0.297009	-0.55353624	21.0	0.0	-0.020167002	-0.020167002	-0.020167002	-0.020167002	1008	60480
44.057379961013794	60	-0.40856513	0.085673794	-0.25411814	-0.61422807	21.0	0.0	-0.019455483	-0.019455483	-0.019455483	-0.019455483	1008	61488
45.15584874153137	61	-0.4136891	0.08085133	-0.26525638	-0.60280967	21.0	0.0	-0.019699482	-0.019699482	-0.019699482	-0.019699482	1008	62496
45.99736928939819	62	-0.41672555	0.07172581	-0.2514453	-0.6694868	21.0	0.0	-0.019844074	-0.019844074	-0.019844074	-0.019844074	1008	63504
46.991857051849365	63	-0.40067935	0.07757249	-0.21689123	-0.5629789	21.0	0.0	-0.019079968	-0.019079968	-0.019079968	-0.019079968	1008	64512
47.966766595840454	64	-0.39408603	0.07081878	-0.17981379	-0.56710947	21.0	0.0	-0.018766003	-0.018766003	-0.018766003	-0.018766003	1008	65520
48.81410217285156	65	-0.3994271	0.062477466	-0.26023036	-0.6027126	21.0	0.0	-0.019020338	-0.019020338	-0.019020338	-0.019020338	1008	66528
49.785160064697266	66	-0.3898863	0.06442754	-0.261247	-0.5165146	21.0	0.0	-0.018566014	-0.018566014	-0.018566014	-0.018566014	1008	67536
50.8395619392395	67	-0.38477886	0.071422696	-0.17456287	-0.580109	21.0	0.0	-0.018322801	-0.018322801	-0.018322801	-0.018322801	1008	68544
51.98989701271057	68	-0.37427464	0.05701515	-0.26365897	-0.49010348	21.0	0.0	-0.017822603	-0.017822603	-0.017822603	-0.017822603	1008	69552
53.02937698364258	69	-0.36416078	0.06092089	-0.25885144	-0.5357948	21.0	0.0	-0.017340992	-0.017340992	-0.017340992	-0.017340992	1008	70560
53.97653412818909	70	-0.3752679	0.08383404	-0.27025735	-0.73205894	21.0	0.0	-0.0178699	-0.0178699	-0.0178699	-0.0178699	1008	71568
55.441906452178955	71	-0.36790726	0.07138654	-0.20718159	-0.5390561	21.0	0.0	-0.01751939	-0.01751939	-0.01751939	-0.01751939	1008	72576
56.57520079612732	72	-0.37158477	0.06319889	-0.18770643	-0.5077627	21.0	0.0	-0.017694512	-0.017694512	-0.017694512	-0.017694512	1008	73584
57.64371466636658	73	-0.35865974	0.061447542	-0.2368826	-0.48982266	21.0	0.0	-0.017079035	-0.017079035	-0.017079035	-0.017079035	1008	74592
58.92669129371643	74	-0.35748044	0.047184136	-0.26304775	-0.46094632	21.0	0.0	-0.017022876	-0.017022876	-0.017022876	-0.017022876	1008	75600
59.769904375076294	75	-0.3501531	0.062354043	-0.21786427	-0.46309552	21.0	0.0	-0.016673956	-0.016673956	-0.016673956	-0.016673956	1008	76608
60.47811150550842	76	-0.37233606	0.054018587	-0.26077536	-0.46847996	21.0	0.0	-0.017730288	-0.017730288	-0.017730288	-0.017730288	1008	77616
61.3359854221344	77	-0.36209497	0.06264919	-0.22146973	-0.54791987	21.0	0.0	-0.017242618	-0.017242618	-0.017242618	-0.017242618	1008	78624
62.35465145111084	78	-0.34831095	0.06910676	-0.24038513	-0.56563026	21.0	0.0	-0.016586235	-0.016586235	-0.016586235	-0.016586235	1008	79632
63.48338031768799	79	-0.34807792	0.05895915	-0.22013518	-0.51356834	21.0	0.0	-0.016575139	-0.016575139	-0.016575139	-0.016575139	1008	80640
64.75521874427795	80	-0.34009966	0.068789735	-0.19551176	-0.49248365	21.0	0.0	-0.01619522	-0.01619522	-0.01619522	-0.01619522	1008	81648
65.85701608657837	81	-0.34065938	0.05169948	-0.2625894	-0.47576642	21.0	0.0	-0.016221875	-0.016221875	-0.016221875	-0.016221875	1008	82656
66.77649736404419	82	-0.32166088	0.05325817	-0.19338854	-0.4510825	21.0	0.0	-0.015317186	-0.015317186	-0.015317186	-0.015317186	1008	83664
67.81741690635681	83	-0.32722387	0.05603024	-0.20688035	-0.43170545	21.0	0.0	-0.015582088	-0.015582088	-0.015582088	-0.015582088	1008	84672
68.9455304145813	84	-0.31858602	0.053164266	-0.19415255	-0.42651463	21.0	0.0	-0.015170763	-0.015170763	-0.015170763	-0.015170763	1008	85680
70.12616062164307	85	-0.30247423	0.051961593	-0.22329262	-0.4696581	21.0	0.0	-0.014403535	-0.014403535	-0.014403535	-0.014403535	1008	86688
71.30132150650024	86	-0.30885285	0.05253231	-0.21624252	-0.42272547	21.0	0.0	-0.014707278	-0.014707278	-0.014707278	-0.014707278	1008	87696
72.31130170822144	87	-0.29443923	0.04657665	-0.21490891	-0.39904886	21.0	0.0	-0.014020914	-0.014020914	-0.014020914	-0.014020914	1008	88704
73.14681696891785	88	-0.31208846	0.065162554	-0.18270916	-0.4736124	21.0	0.0	-0.014861355	-0.014861355	-0.014861355	-0.014861355	1008	89712
74.00077390670776	89	-0.29326066	0.052430496	-0.21400464	-0.4065761	21.0	0.0	-0.013964793	-0.013964793	-0.013964793	-0.013964793	1008	90720
75.07087922096252	90	-0.28921393	0.050965905	-0.18897256	-0.40344805	21.0	0.0	-0.013772093	-0.013772093	-0.013772093	-0.013772093	1008	91728
75.81465077400208	91	-0.28493002	0.05232407	-0.18972008	-0.40425742	21.0	0.0	-0.013568096	-0.013568096	-0.013568096	-0.013568096	1008	92736
76.62030410766602	92	-0.2792375	0.042194173	-0.20383695	-0.3832216	21.0	0.0	-0.013297025	-0.013297025	-0.013297025	-0.013297025	1008	93744
77.50390625	93	-0.2777535	0.05566716	-0.18106775	-0.40559238	21.0	0.0	-0.013226357	-0.013226357	-0.013226357	-0.013226357	1008	94752
78.31649446487427	94	-0.2736932	0.055770565	-0.15714718	-0.4138069	21.0	0.0	-0.013033011	-0.013033011	-0.013033011	-0.013033011	1008	95760
79.32805824279785	95	-0.2818639	0.053442013	-0.16848263	-0.42287597	21.0	0.0	-0.01342209	-0.01342209	-0.01342209	-0.01342209	1008	96768
80.20074248313904	96	-0.2622341	0.046182577	-0.14344104	-0.35190997	21.0	0.0	-0.012487338	-0.012487338	-0.012487338	-0.012487338	1008	97776
81.17668199539185	97	-0.26276374	0.044881452	-0.18312727	-0.34884855	21.0	0.0	-0.012512558	-0.012512558	-0.012512558	-0.012512558	1008	98784
81.93925595283508	98	-0.2563599	0.040547494	-0.164376	-0.36636317	21.0	0.0	-0.012207614	-0.012207614	-0.012207614	-0.012207614	1008	99792
82.88781547546387	99	-0.2683569	0.047627773	-0.17918286	-0.3703239	21.0	0.0	-0.012778899	-0.012778899	-0.012778899	-0.012778899	1008	100800
